client_id	path	sentence	up_votes	down_votes	age	gender	accent
97bc587245887fed61e3714541f3c59ed2c51cadf92f1d0263445e2eb605037f42d29fa8c2a19305056e206b781997ae096ab080b0961e6879c8b46f6f3dd232	common_voice_zh-CN_18785239.mp3	同时，少女模特儿的存在在动漫爱好者的参观人士当中也引起不少争议。	2	1	thirties	male	340000
97bc587245887fed61e3714541f3c59ed2c51cadf92f1d0263445e2eb605037f42d29fa8c2a19305056e206b781997ae096ab080b0961e6879c8b46f6f3dd232	common_voice_zh-CN_18785241.mp3	圣依纳爵堂，古典主义风格。	2	0	thirties	male	340000
9ceeaf644bfb454c57c31b932f8a21d35f6679bb40541dc3a07bdc0ea8c0f260ecccce4888407b87e79f3c2444301de94511fe85426d267f4b1a65932409a64d	common_voice_zh-CN_18595321.mp3	小崎亚衣的哥哥是漫画家。	2	0	thirties	male	130000
9ceeaf644bfb454c57c31b932f8a21d35f6679bb40541dc3a07bdc0ea8c0f260ecccce4888407b87e79f3c2444301de94511fe85426d267f4b1a65932409a64d	common_voice_zh-CN_18595326.mp3	下桑坦村是位于美国亚利桑那州皮纳尔县的一个人口普查指定地区。	2	1	thirties	male	130000
9fa0d872970626d96bab6be89f1aab9e3867410ccf7e9f80d595f6566c41c18b5a9595b2edf9532d2d79bbe2feb98ef05c5ada8e2b1f3a614baec0cb7717e1b6	common_voice_zh-CN_18734881.mp3	类思堂继续开放。	2	0			
9fa0d872970626d96bab6be89f1aab9e3867410ccf7e9f80d595f6566c41c18b5a9595b2edf9532d2d79bbe2feb98ef05c5ada8e2b1f3a614baec0cb7717e1b6	common_voice_zh-CN_18734883.mp3	当以正常速度重播时，时间似乎变得更慢。	2	0			
ad58d9406240249d26602205d67a8c1fb1853571ae4c6518bf7061119c9d48872fe5c8275c7a93e856aeec448e48cdf4fca39d635cb84e1e4b52aba6838547ba	common_voice_zh-CN_18771601.mp3	吴椿，字寿卿，江西南昌府新建县人，民籍，明朝政治人物、进士出身。	2	1			
ad58d9406240249d26602205d67a8c1fb1853571ae4c6518bf7061119c9d48872fe5c8275c7a93e856aeec448e48cdf4fca39d635cb84e1e4b52aba6838547ba	common_voice_zh-CN_18771602.mp3	本案主要的争议是冷冻胚胎的法律地位。	2	0			
d9fc5230fb4bd306e40288e6c58d3f604c5e10f83640a1e5fdfdce05be721c758de1072b3e3e2616858ffb27c91c80b5a61a49fdb009fa544cd3047658143a4d	common_voice_zh-CN_18659516.mp3	车站位于神墩一路与光谷六路交叉路口处，沿神墩一路东西向布置。	2	1			
d9fc5230fb4bd306e40288e6c58d3f604c5e10f83640a1e5fdfdce05be721c758de1072b3e3e2616858ffb27c91c80b5a61a49fdb009fa544cd3047658143a4d	common_voice_zh-CN_18659517.mp3	在中国鸦片泛滥的年代，不同材质的烟枪甚至成为了身份和地位的象征。	2	0			
314306b8f29449a9531468726732dcdeb392e3a2cec33fc0a9bedcca605b15ecc6a45d16d4172b255e04a3ed9ce1910bbc3fc5867ffb52b9555d28293ea72fa2	common_voice_zh-CN_18812003.mp3	其化石分布于主要分布于俄罗斯，在欧洲的其他地方也有发现。	2	0			
314306b8f29449a9531468726732dcdeb392e3a2cec33fc0a9bedcca605b15ecc6a45d16d4172b255e04a3ed9ce1910bbc3fc5867ffb52b9555d28293ea72fa2	common_voice_zh-CN_18812004.mp3	杜扬声，越南阮朝官员。	2	1			
314306b8f29449a9531468726732dcdeb392e3a2cec33fc0a9bedcca605b15ecc6a45d16d4172b255e04a3ed9ce1910bbc3fc5867ffb52b9555d28293ea72fa2	common_voice_zh-CN_18812005.mp3	旧属异足目及新纽舌目，今属玉黍螺类支序。	2	0			
344a5e4eecac5816818561294a126da20b7e57af0a8f792da54d4e7395ce85e5dd10fee47eca574ada27d4174298c86c7db34f9ab09c7c8343a7617b680f3c00	common_voice_zh-CN_18626870.mp3	库拉努党，或译我们党，是以色列一个中间派政党，领导人是摩西·卡隆。	2	0	twenties	male	510000
344a5e4eecac5816818561294a126da20b7e57af0a8f792da54d4e7395ce85e5dd10fee47eca574ada27d4174298c86c7db34f9ab09c7c8343a7617b680f3c00	common_voice_zh-CN_18626873.mp3	因为地理上的隔绝而被分为两组或更多相关的地域。	2	1	twenties	male	510000
344a5e4eecac5816818561294a126da20b7e57af0a8f792da54d4e7395ce85e5dd10fee47eca574ada27d4174298c86c7db34f9ab09c7c8343a7617b680f3c00	common_voice_zh-CN_18626875.mp3	默塞德福尔斯是位于美国加利福尼亚州默塞德县的一个非建制地区。	2	0	twenties	male	510000
42c03e94f25891458a122cb6a77daf26e6a0bc13adc1153c3e0e78c4298bba341ad5a0a2f3cc8580f9ae17b0c507dcab7b8fe90f755d206a27d30b7172e7df03	common_voice_zh-CN_18775798.mp3	戈涛人，清朝诗人、文学家、官员。	2	0			
42c03e94f25891458a122cb6a77daf26e6a0bc13adc1153c3e0e78c4298bba341ad5a0a2f3cc8580f9ae17b0c507dcab7b8fe90f755d206a27d30b7172e7df03	common_voice_zh-CN_18775800.mp3	之后他对恩尼奥·莫里科内、亨利·曼西尼的音乐留下了深刻的印象并开始作曲。	2	0			
42c03e94f25891458a122cb6a77daf26e6a0bc13adc1153c3e0e78c4298bba341ad5a0a2f3cc8580f9ae17b0c507dcab7b8fe90f755d206a27d30b7172e7df03	common_voice_zh-CN_18775801.mp3	西区前部大门及倒座是丁汝昌寓所原有建筑。	2	0			
47bafe0220696244a3200a1ea0e20871c790af31757991bb3be9022d7ccc605403ac6a741bb0a14186eaec67dcca5310053388e5bb82bbac17109da6ac6f1835	common_voice_zh-CN_18742988.mp3	这个市镇也是荷兰本土人口密度最低的市镇。	2	0	thirties	male	350000
47bafe0220696244a3200a1ea0e20871c790af31757991bb3be9022d7ccc605403ac6a741bb0a14186eaec67dcca5310053388e5bb82bbac17109da6ac6f1835	common_voice_zh-CN_18742990.mp3	议政大臣，清朝官职，议政处官员，是辅佐君王来议论国事的肱股之臣，后裁撤。	2	1	thirties	male	350000
47bafe0220696244a3200a1ea0e20871c790af31757991bb3be9022d7ccc605403ac6a741bb0a14186eaec67dcca5310053388e5bb82bbac17109da6ac6f1835	common_voice_zh-CN_18742992.mp3	他也是一名专业屠夫。	2	0	thirties	male	350000
4d5c7bc15444bd4abb47cdfae1b153a36a1cdb13d1fc44f1f8542a4993a17556b45904507cb40b5237a70db98847a4fbc313e4f6eb3cbf3e75bae6caf52b4ac4	common_voice_zh-CN_18659682.mp3	奥多摩湖是东京重要的饮用水源。	2	0			
4d5c7bc15444bd4abb47cdfae1b153a36a1cdb13d1fc44f1f8542a4993a17556b45904507cb40b5237a70db98847a4fbc313e4f6eb3cbf3e75bae6caf52b4ac4	common_voice_zh-CN_18659683.mp3	唐肃宗干元元年改为合州。	2	0			
4d5c7bc15444bd4abb47cdfae1b153a36a1cdb13d1fc44f1f8542a4993a17556b45904507cb40b5237a70db98847a4fbc313e4f6eb3cbf3e75bae6caf52b4ac4	common_voice_zh-CN_18659684.mp3	权振东吉林省吉林人，中国籍男歌手。	2	0			
4e80f6e2933195d97937fd28ed1c2286a1f7aeac034873f9dcb946141a3633ff8c77587007eacb815eae3aaf636dd4ca6bffa01dc91306770fb362f5af1c8c98	common_voice_zh-CN_18675670.mp3	尽管许多人在夏威夷担任糖厂的劳工，但他们专注于为子女提供教育。	2	0			
4e80f6e2933195d97937fd28ed1c2286a1f7aeac034873f9dcb946141a3633ff8c77587007eacb815eae3aaf636dd4ca6bffa01dc91306770fb362f5af1c8c98	common_voice_zh-CN_18675672.mp3	励进研究船，为国家实验研究院台湾海洋科技研究中心所管理及营运之海洋调查研究船。	2	1			
4e80f6e2933195d97937fd28ed1c2286a1f7aeac034873f9dcb946141a3633ff8c77587007eacb815eae3aaf636dd4ca6bffa01dc91306770fb362f5af1c8c98	common_voice_zh-CN_18675674.mp3	文革结束后，“高司”某些头头也乐意自称“保守派”，一度得势。	2	0			
4f17f120fdd91d15b92c61c297fb53ef5c923836922dd12e69c4a4408deab5294d6682e62488d8657732af7806e69d2750bca9e6edb353cba4d2524031ca886f	common_voice_zh-CN_18660334.mp3	后来李定国领兵来到，数次招揽，他出来对李定国行长揖礼，令其愤怒。	2	0			
4f17f120fdd91d15b92c61c297fb53ef5c923836922dd12e69c4a4408deab5294d6682e62488d8657732af7806e69d2750bca9e6edb353cba4d2524031ca886f	common_voice_zh-CN_18660336.mp3	他们可能会给予这艘船祝福和保护。	2	0			
4f17f120fdd91d15b92c61c297fb53ef5c923836922dd12e69c4a4408deab5294d6682e62488d8657732af7806e69d2750bca9e6edb353cba4d2524031ca886f	common_voice_zh-CN_18660337.mp3	宋度宗咸淳五年，为监察御史。	2	0			
5898c560e94293513839e0509f13c86b4535a8c46b8c58d2a37cb0c2132201058ba99bf2b619df8aedefe4a88e98a2e8bc90ad04c67fd72b10737660d5f70ee0	common_voice_zh-CN_18771616.mp3	期间，两次与警方发生冲突，学独联人士坚持不离开，认为是「和平集会」。	2	1			
5898c560e94293513839e0509f13c86b4535a8c46b8c58d2a37cb0c2132201058ba99bf2b619df8aedefe4a88e98a2e8bc90ad04c67fd72b10737660d5f70ee0	common_voice_zh-CN_18771618.mp3	母丘氏；继母方氏。	3	0			
5898c560e94293513839e0509f13c86b4535a8c46b8c58d2a37cb0c2132201058ba99bf2b619df8aedefe4a88e98a2e8bc90ad04c67fd72b10737660d5f70ee0	common_voice_zh-CN_18771620.mp3	政府被指掩盖了该丑闻以保护贵族及其他主要资助人的名声。	2	0			
594634d0d2bf0b722ee8c681f4d673101d7121434768f9864202e5185b4104e036a36c90033844685c1e739050ee1e5cefa59e4e148affb74723240252d0d8b6	common_voice_zh-CN_18739100.mp3	魏孝文帝时担任散令，奉使出巡，清廉干练，执法不阿，转任主客令。	2	0	thirties	male	610000
594634d0d2bf0b722ee8c681f4d673101d7121434768f9864202e5185b4104e036a36c90033844685c1e739050ee1e5cefa59e4e148affb74723240252d0d8b6	common_voice_zh-CN_18739101.mp3	室外室内	2	0	thirties	male	610000
594634d0d2bf0b722ee8c681f4d673101d7121434768f9864202e5185b4104e036a36c90033844685c1e739050ee1e5cefa59e4e148affb74723240252d0d8b6	common_voice_zh-CN_18739104.mp3	台徽一般在画面右上角显示。	2	0	thirties	male	610000
669ac62aba27ffe1f488eba4d0c563f75d1963ebb8220eed277d4cb12cb98d458eba5649f49a153b438d5323e2265166fff0e78a4029862e762f5b8e9ecac8bf	common_voice_zh-CN_18811713.mp3	随后，他到伦敦大学继续深造，并在第二年完成了他的律师课程。	2	0			
669ac62aba27ffe1f488eba4d0c563f75d1963ebb8220eed277d4cb12cb98d458eba5649f49a153b438d5323e2265166fff0e78a4029862e762f5b8e9ecac8bf	common_voice_zh-CN_18811714.mp3	前母阴氏，母郭氏。	2	0			
669ac62aba27ffe1f488eba4d0c563f75d1963ebb8220eed277d4cb12cb98d458eba5649f49a153b438d5323e2265166fff0e78a4029862e762f5b8e9ecac8bf	common_voice_zh-CN_18811715.mp3	周美吟，出身台湾台北三重，台湾物理学家。	2	0			
7501392966fbbd06e26cbecf102361aedb53c32ab4c558dde2d892f4d157ed8456446cf59290ed9ed9c08f51edb1f418e4adb39a3a55f410f63dd9f53b60856e	common_voice_zh-CN_18811575.mp3	母范氏。	2	0			
7501392966fbbd06e26cbecf102361aedb53c32ab4c558dde2d892f4d157ed8456446cf59290ed9ed9c08f51edb1f418e4adb39a3a55f410f63dd9f53b60856e	common_voice_zh-CN_18811576.mp3	朗嘎拉姆在中国国际广播电台采访时也曾唱过这首歌。	2	0			
7501392966fbbd06e26cbecf102361aedb53c32ab4c558dde2d892f4d157ed8456446cf59290ed9ed9c08f51edb1f418e4adb39a3a55f410f63dd9f53b60856e	common_voice_zh-CN_18811577.mp3	博方在谴责北韩政府的同时对北韩人民表示「衷心的同情」。	2	0			
751e2426b68da64c9e830f6d62d7f348007c25265ab2c17c54d693af2a54e9c7cda6a3e8ba5b05761e60467d850fe381ef92c61df62190d50f05c90502026d17	common_voice_zh-CN_18810250.mp3	就这样，两人失去了朋友关系，成为了情侣。	3	0			
751e2426b68da64c9e830f6d62d7f348007c25265ab2c17c54d693af2a54e9c7cda6a3e8ba5b05761e60467d850fe381ef92c61df62190d50f05c90502026d17	common_voice_zh-CN_18810251.mp3	龙池郡，中国唐朝时设置的郡。	2	1			
751e2426b68da64c9e830f6d62d7f348007c25265ab2c17c54d693af2a54e9c7cda6a3e8ba5b05761e60467d850fe381ef92c61df62190d50f05c90502026d17	common_voice_zh-CN_18810252.mp3	民都鲁机场是一座位于于马来西亚砂拉越民都鲁的机场。	2	1			
7c90cb836fc61e2330a630885f158a38293761a35af685a3ac9958972885f51e16faa3e9b39820f92b98f72dd1d2607172e34d188c75bbe2e9703613765d9af7	common_voice_zh-CN_18789516.mp3	奥林匹克塔是德国巴伐利亚州首府慕尼黑的一座高塔建筑，位于奥林匹克公园内。	2	0			
7c90cb836fc61e2330a630885f158a38293761a35af685a3ac9958972885f51e16faa3e9b39820f92b98f72dd1d2607172e34d188c75bbe2e9703613765d9af7	common_voice_zh-CN_18789517.mp3	建兴十四年，析置广武、振武二县。	2	0			
7c90cb836fc61e2330a630885f158a38293761a35af685a3ac9958972885f51e16faa3e9b39820f92b98f72dd1d2607172e34d188c75bbe2e9703613765d9af7	common_voice_zh-CN_18789518.mp3	清大梅竹工作会宣布庚辰梅竹赛「无法举办」。	2	0			
7e8ba73b863c7bae93d64b8b5a915ae0d0922ffb6819cf32cb87948b2dc80cf861ace9a13fc899b239f0b4d79349469f6777216ed0cda271ae4b252e9979ddca	common_voice_zh-CN_18773956.mp3	嘉靖三十二年，登进士第三甲第一百六十三名。	2	1			
7e8ba73b863c7bae93d64b8b5a915ae0d0922ffb6819cf32cb87948b2dc80cf861ace9a13fc899b239f0b4d79349469f6777216ed0cda271ae4b252e9979ddca	common_voice_zh-CN_18773957.mp3	郑用之陆续向德国、美国订购全部有声电影的各项设备，汉口摄影场初具规模。	2	1			
7e8ba73b863c7bae93d64b8b5a915ae0d0922ffb6819cf32cb87948b2dc80cf861ace9a13fc899b239f0b4d79349469f6777216ed0cda271ae4b252e9979ddca	common_voice_zh-CN_18773958.mp3	四人全部受伤，其中两人头伤倒地不起，另两人手伤清醒。	2	1			
91be8f1d80e937342a645cf8218b5d52318c6f56851925981e63e94ad9c01687718198e8501c8ae65fa468529331ec636be23fa4af2b7bd78003b18d38a166ed	common_voice_zh-CN_18532640.mp3	至今为止，元气火箭总共发行了两张专辑。	2	0	twenties	male	
91be8f1d80e937342a645cf8218b5d52318c6f56851925981e63e94ad9c01687718198e8501c8ae65fa468529331ec636be23fa4af2b7bd78003b18d38a166ed	common_voice_zh-CN_18532644.mp3	失业率降到十七年来的新低点	2	1	twenties	male	
91be8f1d80e937342a645cf8218b5d52318c6f56851925981e63e94ad9c01687718198e8501c8ae65fa468529331ec636be23fa4af2b7bd78003b18d38a166ed	common_voice_zh-CN_18532645.mp3	庙中匾额有：庙宇楹联有：在下列日子、时节，庙宇会举行祀仪庆祝	2	1	twenties	male	
9e6f50844b52246374bd62ccd19c2f2390c11f0d1249253852638dd82bf3ca73b8f233fac7b2fc7e336d3dc86d675bd99ceb5f7de41cdcc60ed2229703d8a4c1	common_voice_zh-CN_18682398.mp3	尼泊尔共产党是尼泊尔当前的执政党。	2	1			
9e6f50844b52246374bd62ccd19c2f2390c11f0d1249253852638dd82bf3ca73b8f233fac7b2fc7e336d3dc86d675bd99ceb5f7de41cdcc60ed2229703d8a4c1	common_voice_zh-CN_18682399.mp3	八岁时，她被她的经理发现。	2	0			
9e6f50844b52246374bd62ccd19c2f2390c11f0d1249253852638dd82bf3ca73b8f233fac7b2fc7e336d3dc86d675bd99ceb5f7de41cdcc60ed2229703d8a4c1	common_voice_zh-CN_18682400.mp3	包应登，字稺升，浙江杭州府钱塘县人，□籍，明朝政治人物、进士出身。	2	0			
a5ef78f853f2f78fbd0e888855a907d47c98fefa3364e89007cb3c460e30687d866ddbb2bcc9fda4a216164f943262b96b1e024cc2011196cc29846b65b6e17f	common_voice_zh-CN_18657952.mp3	普雷斯帕湖怪物是指出没于欧洲巴尔干半岛普雷斯帕湖的湖怪。	2	0			
a5ef78f853f2f78fbd0e888855a907d47c98fefa3364e89007cb3c460e30687d866ddbb2bcc9fda4a216164f943262b96b1e024cc2011196cc29846b65b6e17f	common_voice_zh-CN_18657953.mp3	佩珀伍德是位于美国加利福尼亚州洪堡县的一个非建制地区。	2	1			
a5ef78f853f2f78fbd0e888855a907d47c98fefa3364e89007cb3c460e30687d866ddbb2bcc9fda4a216164f943262b96b1e024cc2011196cc29846b65b6e17f	common_voice_zh-CN_18657954.mp3	原馆址位于袁林建筑群之内。	2	0			
aed82673106b6999ab55797e2ef5f7728701416312607b3e3010cbc1d55c2b8d241d2b9b35197f94447b6e05add5d061d9510ba0ea1d0d87927ca97f1bdd43b6	common_voice_zh-CN_18771596.mp3	赵培兰，山西崞县人，清朝政治人物。	2	0			
aed82673106b6999ab55797e2ef5f7728701416312607b3e3010cbc1d55c2b8d241d2b9b35197f94447b6e05add5d061d9510ba0ea1d0d87927ca97f1bdd43b6	common_voice_zh-CN_18771597.mp3	前母韩氏；高氏。	3	0			
aed82673106b6999ab55797e2ef5f7728701416312607b3e3010cbc1d55c2b8d241d2b9b35197f94447b6e05add5d061d9510ba0ea1d0d87927ca97f1bdd43b6	common_voice_zh-CN_18771600.mp3	实验数据可能是定性或定量的，适用于不同的调查。	3	0			
b0a22eecbae2ff94018b3ed16ccf229ce67d51f374f1c19914672f67dce8771ed371d11bae550b874666ea98a09647e0d4a5e4a7c88af51690668e40a76e3736	common_voice_zh-CN_18732451.mp3	她是的主席和创始人。	2	0			
b0a22eecbae2ff94018b3ed16ccf229ce67d51f374f1c19914672f67dce8771ed371d11bae550b874666ea98a09647e0d4a5e4a7c88af51690668e40a76e3736	common_voice_zh-CN_18732454.mp3	万历三十六年，担任广东广州府永安县知县。	2	0			
b0a22eecbae2ff94018b3ed16ccf229ce67d51f374f1c19914672f67dce8771ed371d11bae550b874666ea98a09647e0d4a5e4a7c88af51690668e40a76e3736	common_voice_zh-CN_18732455.mp3	曲书城，河南人，中华人民共和国政治人物。	2	0			
b816bd43f4bf9bd50e0fe3524db29447845451887624dda4448fba820b76004c6a4e9a5c8492024e6f8f87cabc455a3de61329e3c02f281cd8b5f4f0d8eb0400	common_voice_zh-CN_18845665.mp3	他现在是罗斯托夫的主教练。	2	0			
b816bd43f4bf9bd50e0fe3524db29447845451887624dda4448fba820b76004c6a4e9a5c8492024e6f8f87cabc455a3de61329e3c02f281cd8b5f4f0d8eb0400	common_voice_zh-CN_18845668.mp3	是法国的喜剧电影，由执导。	2	0			
b816bd43f4bf9bd50e0fe3524db29447845451887624dda4448fba820b76004c6a4e9a5c8492024e6f8f87cabc455a3de61329e3c02f281cd8b5f4f0d8eb0400	common_voice_zh-CN_18845669.mp3	真菌病毒泛指可以感染真菌的病毒。	2	0			
bb15697194d7e6361f2182ebd816e1375c8fc3b3fb57dfe27356d97f03ad06ec27d8163d515a37987d4664b5ce73857f14ee5ce608cfbd0db9b10088d524d346	common_voice_zh-CN_18688577.mp3	张逢时，曾用名张丙辰。	2	0			
bb15697194d7e6361f2182ebd816e1375c8fc3b3fb57dfe27356d97f03ad06ec27d8163d515a37987d4664b5ce73857f14ee5ce608cfbd0db9b10088d524d346	common_voice_zh-CN_18688578.mp3	棕沙燕，燕科沙燕属的一种。	2	0			
bb15697194d7e6361f2182ebd816e1375c8fc3b3fb57dfe27356d97f03ad06ec27d8163d515a37987d4664b5ce73857f14ee5ce608cfbd0db9b10088d524d346	common_voice_zh-CN_18688579.mp3	张乙坤的妻子张志娟是他的中学同学。	2	1			
